;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
2320,-0.00844,-0.171662,2.9154
2321,-0.00843,-0.176423,2.92017
2322,-0.00842,-0.176423,2.92175
2323,-0.00841,-0.182771,2.92334
2324,-0.0084,-0.182771,2.92493
2325,-0.00839,-0.185946,2.92651
2326,-0.00838,-0.190707,2.9281
2327,-0.00837,-0.190707,2.92969
2328,-0.00836,-0.195468,2.93127
2329,-0.00835,-0.195468,2.93127
2330,-0.00834,-0.198642,2.93127
2331,-0.00833,-0.20499,2.93445
2332,-0.00832,-0.20499,2.93604
2333,-0.00831,-0.209751,2.93604
2334,-0.0083,-0.209751,2.93762
2335,-0.00829,-0.212925,2.93921
2336,-0.00828,-0.216099,2.93921
2337,-0.00827,-0.217686,2.93921
2338,-0.00826,-0.220861,2.94397
2339,-0.00825,-0.227209,2.94397
2340,-0.00824,-0.227209,2.94397
2341,-0.00823,-0.230383,2.94397
2342,-0.00822,-0.233557,2.94714
2343,-0.00821,-0.236731,2.94714
2344,-0.0082,-0.238318,2.94873
2345,-0.00819,-0.241492,2.95032
2346,-0.00818,-0.243079,2.95032
2347,-0.00817,-0.246253,2.95191
2348,-0.00816,-0.251014,2.95191
2349,-0.00815,-0.252601,2.95191
2350,-0.00814,-0.255776,2.95508
2351,-0.00813,-0.25895,2.95508
2352,-0.00812,-0.262124,2.95667
2353,-0.00811,-0.262124,2.95667
2354,-0.0081,-0.266885,2.95667
2355,-0.00809,-0.271646,2.95984
2356,-0.00808,-0.271646,2.95984
2357,-0.00807,-0.27482,2.96143
2358,-0.00806,-0.277994,2.96143
2359,-0.00805,-0.281168,2.96302
2360,-0.00804,-0.284342,2.96302
2361,-0.00803,-0.284342,2.96619
2362,-0.00802,-0.287516,2.96619
2363,-0.00801,-0.290691,2.96778
2364,-0.008,-0.295452,2.96778
2365,-0.00799,-0.298626,2.96936
2366,-0.00798,-0.298626,2.96936
2367,-0.00797,-0.303387,2.97095
2368,-0.00796,-0.306561,2.97095
2369,-0.00795,-0.306561,2.97254
2370,-0.00794,-0.311322,2.97254
2371,-0.00793,-0.311322,2.97412
2372,-0.00792,-0.31767,2.97412
2373,-0.00791,-0.319257,2.97571
2374,-0.0079,-0.322432,2.97571
2375,-0.00789,-0.325606,2.9773
2376,-0.00788,-0.327193,2.9773
2377,-0.00787,-0.330367,2.97889
2378,-0.00786,-0.330367,2.98047
2379,-0.00785,-0.335128,2.98047
2380,-0.00784,-0.339889,2.98206
2381,-0.00783,-0.343063,2.98206
2382,-0.00782,-0.343063,2.98365
2383,-0.00781,-0.347824,2.98523
2384,-0.0078,-0.349411,2.98523
2385,-0.00779,-0.352585,2.98841
2386,-0.00778,-0.355759,2.98841
2387,-0.00777,-0.355759,2.98841
2388,-0.00776,-0.357347,2.98841
2389,-0.00775,-0.352585,2.98841
2390,-0.00774,-0.352585,2.98523
2391,-0.00773,-0.349411,2.98523
2392,-0.00772,-0.34465,2.98365
2393,-0.00771,-0.34465,2.98206
2394,-0.0077,-0.341476,2.98206
2395,-0.00769,-0.336715,2.98206
2396,-0.00768,-0.333541,2.98047
2397,-0.00767,-0.331954,2.98047
2398,-0.00766,-0.327193,2.97889
2399,-0.00765,-0.327193,2.9773
2400,-0.00764,-0.322432,2.9773
2401,-0.00763,-0.322432,2.97571
2402,-0.00762,-0.319257,2.97571
2403,-0.00761,-0.314496,2.97412
2404,-0.0076,-0.312909,2.97254
2405,-0.00759,-0.309735,2.97254
2406,-0.00758,-0.306561,2.97095
2407,-0.00757,-0.304974,2.97095
2408,-0.00756,-0.300213,2.97095
2409,-0.00755,-0.300213,2.96936
2410,-0.00754,-0.297039,2.96778
2411,-0.00753,-0.293865,2.96778
2412,-0.00752,-0.289104,2.96619
2413,-0.00751,-0.287516,2.96619
2414,-0.0075,-0.284342,2.96619
2415,-0.00749,-0.281168,2.96619
2416,-0.00748,-0.277994,2.96302
2417,-0.00747,-0.277994,2.95984
2418,-0.00746,-0.273233,2.95984
2419,-0.00745,-0.273233,2.95984
2420,-0.00744,-0.268472,2.95825
2421,-0.00743,-0.263711,2.95825
2422,-0.00742,-0.263711,2.95667
2423,-0.00741,-0.260537,2.95667
2424,-0.0074,-0.257363,2.95508
2425,-0.00739,-0.254189,2.95508
2426,-0.00738,-0.251014,2.95349
2427,-0.00737,-0.251014,2.95191
2428,-0.00736,-0.246253,2.95191
2429,-0.00735,-0.243079,2.94873
2430,-0.00734,-0.239905,2.94873
2431,-0.00733,-0.238318,2.94873
2432,-0.00732,-0.235144,2.94714
2433,-0.00731,-0.23197,2.94714
2434,-0.0073,-0.230383,2.94556
2435,-0.00729,-0.227209,2.94556
2436,-0.00728,-0.222448,2.94397
2437,-0.00727,-0.219273,2.94397
2438,-0.00726,-0.219273,2.93921
2439,-0.00725,-0.214512,2.93921
2440,-0.00724,-0.211338,2.93921
2441,-0.00723,-0.211338,2.93604
2442,-0.00722,-0.208164,2.93604
2443,-0.00721,-0.20499,2.93445
2444,-0.0072,-0.200229,2.93445
2445,-0.00719,-0.200229,2.93127
2446,-0.00718,-0.195468,2.93127
2447,-0.00717,-0.193881,2.92969
2448,-0.00716,-0.190707,2.9281
2449,-0.00715,-0.187533,2.92651
2450,-0.00714,-0.187533,2.92493
2451,-0.00713,-0.182771,2.92334
2452,-0.00712,-0.182771,2.92175
2453,-0.00711,-0.176423,2.92017
2454,-0.0071,-0.173249,2.91699
2455,-0.00709,-0.170075,2.91699
2456,-0.00708,-0.170075,2.91382
2457,-0.00707,-0.165314,2.91064
2458,-0.00706,-0.165314,2.90906
2459,-0.00705,-0.160553,2.90588
2460,-0.00704,-0.158966,2.90271
2461,-0.00703,-0.154205,2.89953
2462,-0.00702,-0.15103,2.89636
2463,-0.00701,-0.15103,2.8916
2464,-0.007,-0.146269,2.89001
2465,-0.00699,-0.143095,2.88366
2466,-0.00698,-0.143095,2.8789
2467,-0.00697,-0.138334,2.87414
2468,-0.00696,-0.136747,2.86779
2469,-0.00695,-0.131986,2.86144
2470,-0.00694,-0.128812,2.8551
2471,-0.00693,-0.127225,2.84716
2472,-0.00692,-0.124051,2.83923
2473,-0.00691,-0.120877,2.83129
2474,-0.0069,-0.11929,2.82018
2475,-0.00689,-0.116115,2.80907
2476,-0.00688,-0.114528,2.79479
2477,-0.00687,-0.109767,2.78209
2478,-0.00686,-0.10818,2.76781
2479,-0.00685,-0.105006,2.75194
2480,-0.00684,-0.101832,2.73448
2481,-0.00683,-0.100245,2.71702
2482,-0.00682,-0.0970709,2.69322
2483,-0.00681,-0.0938968,2.66941
2484,-0.0068,-0.0923098,2.64561
2485,-0.00679,-0.0875486,2.61228
2486,-0.00678,-0.0843745,2.58371
2487,-0.00677,-0.0827875,2.5488
2488,-0.00676,-0.0796134,2.51071
2489,-0.00675,-0.0764393,2.46944
2490,-0.00674,-0.0748523,2.42501
2491,-0.00673,-0.0716782,2.37581
2492,-0.00672,-0.0700911,2.32185
2493,-0.00671,-0.066917,2.26472
2494,-0.0067,-0.0637429,2.20441
2495,-0.00669,-0.0605689,2.13616
2496,-0.00668,-0.0573948,2.05999
2497,-0.00667,-0.0558077,1.98222
2498,-0.00666,-0.0526336,1.90128
2499,-0.00665,-0.0510466,1.80765
2500,-0.00664,-0.0478725,1.70766
2501,-0.00663,-0.0446984,1.60609
2502,-0.00662,-0.0399373,1.495
2503,-0.00661,-0.0383502,1.38232
2504,-0.0066,-0.0351761,1.26329
2505,-0.00659,-0.0335891,1.13791
2506,-0.00658,-0.030415,1.00301
2507,-0.00657,-0.0256538,0.869701
2508,-0.00656,-0.0256538,0.726867
2509,-0.00655,-0.0193056,0.587207
2510,-0.00654,-0.0193056,0.434851
2511,-0.00653,-0.0161316,0.287255
2512,-0.00652,-0.0129575,0.134899
2513,-0.00651,-0.00978337,-0.0190446
2514,-0.0065,-0.00978337,-0.171401
2515,-0.00649,-0.00660928,-0.323757
2516,-0.00648,-0.00343518,-0.471353
2517,-0.00647,-0.000261091,-0.617361
2518,-0.00646,0.00132596,-0.760195
2519,-0.00645,0.00767414,-0.901442
2520,-0.00644,0.00767414,-1.03634
2521,-0.00643,0.0124353,-1.16648
2522,-0.00642,0.0124353,-1.29344
2523,-0.00641,0.0171964,-1.41247
2524,-0.0064,0.0171964,-1.52515
2525,-0.00639,0.0203705,-1.63624
2526,-0.00638,0.0235446,-1.7394
2527,-0.00637,0.0283057,-1.83621
2528,-0.00636,0.0298928,-1.92509
2529,-0.00635,0.0330669,-2.0092
2530,-0.00634,0.0346539,-2.08855
2531,-0.00633,0.0394151,-2.15997
2532,-0.00632,0.0394151,-2.22663
2533,-0.00631,0.0425892,-2.28693
2534,-0.0063,0.0489373,-2.34565
2535,-0.00629,0.0489373,-2.39644
2536,-0.00628,0.0521114,-2.44564
2537,-0.00627,0.0568726,-2.49008
2538,-0.00626,0.0568726,-2.53134
2539,-0.00625,0.0600467,-2.56784
2540,-0.00624,0.0632208,-2.60276
2541,-0.00623,0.0663949,-2.6345
2542,-0.00622,0.0679819,-2.66148
2543,-0.00621,0.072743,-2.68687
2544,-0.0062,0.0743301,-2.71226
2545,-0.00619,0.0775042,-2.73131
2546,-0.00618,0.0806783,-2.75194
2547,-0.00617,0.0822653,-2.7694
2548,-0.00616,0.0854394,-2.78527
2549,-0.00615,0.0886135,-2.79796
2550,-0.00614,0.0902006,-2.81225
2551,-0.00613,0.0949617,-2.82336
2552,-0.00612,0.0981358,-2.83605
2553,-0.00611,0.0997228,-2.84557
2554,-0.0061,0.102897,-2.85668
2555,-0.00609,0.102897,-2.86303
2556,-0.00608,0.107658,-2.86938
2557,-0.00607,0.110832,-2.87732
2558,-0.00606,0.114006,-2.88366
2559,-0.00605,0.114006,-2.88684
2560,-0.00604,0.118767,-2.89319
2561,-0.00603,0.121941,-2.90112
2562,-0.00602,0.125116,-2.90271
2563,-0.00601,0.126703,-2.90747
2564,-0.006,0.129877,-2.91064
2565,-0.00599,0.133051,-2.91382
2566,-0.00598,0.133051,-2.91699
2567,-0.00597,0.137812,-2.92334
2568,-0.00596,0.140986,-2.92334
2569,-0.00595,0.14416,-2.92651
2570,-0.00594,0.147334,-2.92969
2571,-0.00593,0.150508,-2.92969
2572,-0.00592,0.150508,-2.93286
2573,-0.00591,0.155269,-2.93445
2574,-0.0059,0.158444,-2.93604
2575,-0.00589,0.160031,-2.93762
2576,-0.00588,0.164792,-2.93921
2577,-0.00587,0.166379,-2.9408
2578,-0.00586,0.169553,-2.94397
2579,-0.00585,0.172727,-2.94556
2580,-0.00584,0.172727,-2.94556
2581,-0.00583,0.177488,-2.94556
2582,-0.00582,0.179075,-2.94873
2583,-0.00581,0.182249,-2.94873
2584,-0.0058,0.18701,-2.94873
2585,-0.00579,0.188597,-2.95191
2586,-0.00578,0.191772,-2.95349
2587,-0.00577,0.193359,-2.95508
2588,-0.00576,0.196533,-2.95508
2589,-0.00575,0.19812,-2.95508
2590,-0.00574,0.201294,-2.95825
2591,-0.00573,0.204468,-2.95825
2592,-0.00572,0.206055,-2.95984
2593,-0.00571,0.210816,-2.95984
2594,-0.0057,0.21399,-2.95984
2595,-0.00569,0.217164,-2.95984
2596,-0.00568,0.218751,-2.96302
2597,-0.00567,0.220338,-2.9646
2598,-0.00566,0.223512,-2.9646
2599,-0.00565,0.226687,-2.96778
2600,-0.00564,0.228274,-2.96778
2601,-0.00563,0.233035,-2.96936
2602,-0.00562,0.236209,-2.96936
2603,-0.00561,0.237796,-2.96936
2604,-0.0056,0.24097,-2.97254
2605,-0.00559,0.244144,-2.97254
2606,-0.00558,0.245731,-2.97412
2607,-0.00557,0.248905,-2.97412
2608,-0.00556,0.253666,-2.97571
2609,-0.00555,0.255253,-2.97571
2610,-0.00554,0.258427,-2.9773
2611,-0.00553,0.260015,-2.9773
2612,-0.00552,0.263189,-2.97889
2613,-0.00551,0.266363,-2.97889
2614,-0.0055,0.26795,-2.98047
2615,-0.00549,0.271124,-2.98047
2616,-0.00548,0.272711,-2.98206
2617,-0.00547,0.277472,-2.98365
2618,-0.00546,0.280646,-2.98365
2619,-0.00545,0.282233,-2.98523
2620,-0.00544,0.285407,-2.98523
2621,-0.00543,0.288581,-2.98682
2622,-0.00542,0.290168,-2.98682
2623,-0.00541,0.293342,-2.99
2624,-0.0054,0.29493,-2.99
2625,-0.00539,0.299691,-2.99158
2626,-0.00538,0.301278,-2.99158
2627,-0.00537,0.304452,-2.99317
2628,-0.00536,0.307626,-2.99317
2629,-0.00535,0.309213,-2.99476
2630,-0.00534,0.312387,-2.99634
2631,-0.00533,0.315561,-2.99634
2632,-0.00532,0.317148,-2.99793
2633,-0.00531,0.323496,-2.99793
2634,-0.0053,0.323496,-2.99793
2635,-0.00529,0.32667,-3.0011
2636,-0.00528,0.329845,-3.0011
2637,-0.00527,0.331432,-3.0011
2638,-0.00526,0.329845,-3.0011
2639,-0.00525,0.329845,-2.99952
2640,-0.00524,0.325083,-2.99952
2641,-0.00523,0.325083,-2.99793
2642,-0.00522,0.318735,-2.99793
2643,-0.00521,0.315561,-2.99793
2644,-0.0052,0.315561,-2.99793
2645,-0.00519,0.3108,-2.99476
2646,-0.00518,0.309213,-2.99476
2647,-0.00517,0.306039,-2.99317
2648,-0.00516,0.302865,-2.99317
2649,-0.00515,0.301278,-2.99158
2650,-0.00514,0.296517,-2.99158
2651,-0.00513,0.29493,-2.99
2652,-0.00512,0.291755,-2.99
2653,-0.00511,0.290168,-2.98682
2654,-0.0051,0.286994,-2.98682
2655,-0.00509,0.28382,-2.98523
2656,-0.00508,0.282233,-2.98523
2657,-0.00507,0.279059,-2.98365
2658,-0.00506,0.277472,-2.98365
2659,-0.00505,0.272711,-2.98206
2660,-0.00504,0.269537,-2.98047
2661,-0.00503,0.26795,-2.98047
2662,-0.00502,0.264776,-2.97889
2663,-0.00501,0.263189,-2.9773
2664,-0.005,0.260015,-2.9773
2665,-0.00499,0.25684,-2.9773
2666,-0.00498,0.253666,-2.97571
2667,-0.00497,0.250492,-2.97571
2668,-0.00496,0.247318,-2.97412
2669,-0.00495,0.245731,-2.97412
2670,-0.00494,0.242557,-2.97254
2671,-0.00493,0.239383,-2.97254
2672,-0.00492,0.237796,-2.96936
2673,-0.00491,0.234622,-2.96936
2674,-0.0049,0.233035,-2.96936
2675,-0.00489,0.228274,-2.96778
2676,-0.00488,0.225099,-2.96778
2677,-0.00487,0.221925,-2.9646
2678,-0.00486,0.220338,-2.9646
2679,-0.00485,0.217164,-2.96302
2680,-0.00484,0.215577,-2.96302
2681,-0.00483,0.210816,-2.96143
2682,-0.00482,0.210816,-2.95984
2683,-0.00481,0.206055,-2.95984
2684,-0.0048,0.202881,-2.95667
2685,-0.00479,0.201294,-2.95667
2686,-0.00478,0.196533,-2.95667
2687,-0.00477,0.196533,-2.95667
2688,-0.00476,0.191772,-2.95349
2689,-0.00475,0.191772,-2.95191
2690,-0.00474,0.188597,-2.95191
2691,-0.00473,0.182249,-2.95032
2692,-0.00472,0.182249,-2.95032
2693,-0.00471,0.179075,-2.94714
2694,-0.0047,0.174314,-2.94714
2695,-0.00469,0.174314,-2.94714
2696,-0.00468,0.17114,-2.94556
2697,-0.00467,0.167966,-2.94397
2698,-0.00466,0.164792,-2.9408
2699,-0.00465,0.164792,-2.93921
2700,-0.00464,0.160031,-2.93604
2701,-0.00463,0.155269,-2.93445
2702,-0.00462,0.155269,-2.93445
2703,-0.00461,0.152095,-2.93127
2704,-0.0046,0.147334,-2.93127
2705,-0.00459,0.147334,-2.9281
2706,-0.00458,0.14416,-2.92493
2707,-0.00457,0.140986,-2.92493
2708,-0.00456,0.136225,-2.91858
2709,-0.00455,0.134638,-2.9154
2710,-0.00454,0.129877,-2.91223
2711,-0.00453,0.129877,-2.91223
2712,-0.00452,0.126703,-2.90747
2713,-0.00451,0.123529,-2.90271
2714,-0.0045,0.121941,-2.89953
2715,-0.00449,0.118767,-2.89319
2716,-0.00448,0.114006,-2.88842
2717,-0.00447,0.112419,-2.88208
2718,-0.00446,0.109245,-2.87732
2719,-0.00445,0.106071,-2.86938
2720,-0.00444,0.102897,-2.86144
2721,-0.00443,0.102897,-2.85351
2722,-0.00442,0.0997228,-2.84399
2723,-0.00441,0.0949617,-2.83446
2724,-0.0044,0.0949617,-2.82336
2725,-0.00439,0.0886135,-2.81066
2726,-0.00438,0.0886135,-2.79796
2727,-0.00437,0.0854394,-2.78209
2728,-0.00436,0.0822653,-2.76622
2729,-0.00435,0.0790912,-2.74876
2730,-0.00434,0.0759171,-2.73131
2731,-0.00433,0.0759171,-2.7075
2732,-0.00432,0.0695689,-2.68528
2733,-0.00431,0.0663949,-2.6583
2734,-0.0043,0.0663949,-2.62974
2735,-0.00429,0.0632208,-2.59799
2736,-0.00428,0.0600467,-2.56308
2737,-0.00427,0.0568726,-2.5234
2738,-0.00426,0.0552855,-2.4869
2739,-0.00425,0.0521114,-2.44088
2740,-0.00424,0.0489373,-2.39168
2741,-0.00423,0.0489373,-2.33613
2742,-0.00422,0.0425892,-2.28217
2743,-0.00421,0.0394151,-2.2171
2744,-0.0042,0.036241,-2.15203
2745,-0.00419,0.036241,-2.07903
2746,-0.00418,0.0314798,-2.00127
2747,-0.00417,0.0298928,-1.91398
2748,-0.00416,0.0267187,-1.8251
2749,-0.00415,0.0235446,-1.72829
2750,-0.00414,0.0203705,-1.62514
2751,-0.00413,0.0187835,-1.51404
2752,-0.00412,0.0156094,-1.39977
2753,-0.00411,0.0124353,-1.28233
2754,-0.0041,0.00926119,-1.15378
2755,-0.00409,0.00926119,-1.02364
2756,-0.00408,0.00450005,-0.887159
2757,-0.00407,0.00132596,-0.749086
2758,-0.00406,-0.00184814,-0.604665
2759,-0.00405,-0.00343518,-0.457069
2760,-0.00404,-0.00660928,-0.3063
2761,-0.00403,-0.00978337,-0.155531
2762,-0.00402,-0.00978337,0
2763,-0.00401,-0.0145445,0.152356
2764,-0.004,-0.0161316,0.303126
2765,-0.00399,-0.0193056,0.453895
2766,-0.00398,-0.0240668,0.599904
2767,-0.00397,-0.0256538,0.744325
2768,-0.00396,-0.0288279,0.883985
2769,-0.00395,-0.032002,1.02047
2770,-0.00394,-0.032002,1.14902
2771,-0.00393,-0.0367632,1.27599
2772,-0.00392,-0.0383502,1.39501
2773,-0.00391,-0.0415243,1.50928
2774,-0.0039,-0.0446984,1.6172
2775,-0.00389,-0.0478725,1.72195
2776,-0.00388,-0.0510466,1.82034
2777,-0.00387,-0.0542207,1.90763
2778,-0.00386,-0.0558077,1.99333
2779,-0.00385,-0.0589818,2.06951
2780,-0.00384,-0.0605689,2.1441
2781,-0.00383,-0.0637429,2.20917
2782,-0.00382,-0.0685041,2.27265
2783,-0.00381,-0.0685041,2.32978
2784,-0.0038,-0.0716782,2.38057
2785,-0.00379,-0.0748523,2.42818
2786,-0.00378,-0.0780264,2.47421
2787,-0.00377,-0.0812005,2.51547
2788,-0.00376,-0.0827875,2.55356
2789,-0.00375,-0.0859616,2.58847
2790,-0.00374,-0.0875486,2.61545
2791,-0.00373,-0.0923098,2.64878
2792,-0.00372,-0.0954839,2.67259
2793,-0.00371,-0.0970709,2.69639
2794,-0.0037,-0.100245,2.71702
2795,-0.00369,-0.101832,2.73765
2796,-0.00368,-0.105006,2.75353
2797,-0.00367,-0.10818,2.77098
2798,-0.00366,-0.109767,2.78368
2799,-0.00365,-0.114528,2.79796
2800,-0.00364,-0.117703,2.80907
2801,-0.00363,-0.11929,2.82018
2802,-0.00362,-0.122464,2.83129
2803,-0.00361,-0.124051,2.83923
2804,-0.0036,-0.127225,2.84557
2805,-0.00359,-0.130399,2.85668
2806,-0.00358,-0.131986,2.86303
2807,-0.00357,-0.136747,2.86779
2808,-0.00356,-0.138334,2.87573
2809,-0.00355,-0.141508,2.88049
2810,-0.00354,-0.146269,2.88525
2811,-0.00353,-0.146269,2.88842
2812,-0.00352,-0.149443,2.8916
2813,-0.00351,-0.152618,2.89636
2814,-0.0035,-0.157379,2.89953
2815,-0.00349,-0.158966,2.90271
2816,-0.00348,-0.16214,2.90747
2817,-0.00347,-0.163727,2.90747
2818,-0.00346,-0.166901,2.91064
2819,-0.00345,-0.168488,2.91382
2820,-0.00344,-0.171662,2.91699
2821,-0.00343,-0.174836,2.91699
2822,-0.00342,-0.176423,2.92017
2823,-0.00341,-0.182771,2.92334
2824,-0.0034,-0.182771,2.92493
2825,-0.00339,-0.185946,2.92651
2826,-0.00338,-0.18912,2.9281
2827,-0.00337,-0.190707,2.92969
2828,-0.00336,-0.193881,2.92969
2829,-0.00335,-0.195468,2.93127
2830,-0.00334,-0.198642,2.93127
2831,-0.00333,-0.20499,2.93445
2832,-0.00332,-0.20499,2.93604
2833,-0.00331,-0.209751,2.93604
2834,-0.0033,-0.209751,2.93762
2835,-0.00329,-0.212925,2.93921
2836,-0.00328,-0.216099,2.93921
2837,-0.00327,-0.217686,2.93921
2838,-0.00326,-0.220861,2.94397
2839,-0.00325,-0.227209,2.94397
2840,-0.00324,-0.227209,2.94397
2841,-0.00323,-0.230383,2.94397
2842,-0.00322,-0.233557,2.94714
2843,-0.00321,-0.236731,2.94714
2844,-0.0032,-0.238318,2.94873
2845,-0.00319,-0.241492,2.95032
2846,-0.00318,-0.243079,2.95032
2847,-0.00317,-0.246253,2.95032
2848,-0.00316,-0.251014,2.95349
2849,-0.00315,-0.252601,2.95349
2850,-0.00314,-0.255776,2.95508
2851,-0.00313,-0.25895,2.95508
2852,-0.00312,-0.262124,2.95667
2853,-0.00311,-0.262124,2.95667
2854,-0.0031,-0.265298,2.95825
2855,-0.00309,-0.268472,2.95825
2856,-0.00308,-0.273233,2.95825
2857,-0.00307,-0.27482,2.96143
2858,-0.00306,-0.277994,2.96143
2859,-0.00305,-0.281168,2.96302
2860,-0.00304,-0.284342,2.96302
2861,-0.00303,-0.284342,2.96619
2862,-0.00302,-0.289104,2.96619
2863,-0.00301,-0.289104,2.96778
2864,-0.003,-0.295452,2.96778
2865,-0.00299,-0.298626,2.96936
2866,-0.00298,-0.298626,2.96936
2867,-0.00297,-0.303387,2.97095
2868,-0.00296,-0.303387,2.97095
2869,-0.00295,-0.308148,2.97254
2870,-0.00294,-0.311322,2.97254
2871,-0.00293,-0.311322,2.97412
2872,-0.00292,-0.31767,2.97412
2873,-0.00291,-0.319257,2.97571
2874,-0.0029,-0.322432,2.97571
2875,-0.00289,-0.325606,2.9773
2876,-0.00288,-0.327193,2.9773
2877,-0.00287,-0.330367,2.97889
2878,-0.00286,-0.330367,2.98047
2879,-0.00285,-0.335128,2.98206
2880,-0.00284,-0.339889,2.98206
2881,-0.00283,-0.343063,2.98365
2882,-0.00282,-0.343063,2.98365
2883,-0.00281,-0.347824,2.98365
2884,-0.0028,-0.349411,2.98523
2885,-0.00279,-0.352585,2.98841
2886,-0.00278,-0.354172,2.98841
2887,-0.00277,-0.357347,2.98841
2888,-0.00276,-0.357347,2.98841
2889,-0.00275,-0.352585,2.98841
2890,-0.00274,-0.352585,2.98523
2891,-0.00273,-0.349411,2.98365
2892,-0.00272,-0.346237,2.98365
2893,-0.00271,-0.34465,2.98206
2894,-0.0027,-0.341476,2.98206
2895,-0.00269,-0.336715,2.98206
2896,-0.00268,-0.333541,2.98047
2897,-0.00267,-0.331954,2.98047
2898,-0.00266,-0.327193,2.97889
2899,-0.00265,-0.327193,2.9773
2900,-0.00264,-0.324019,2.97571
2901,-0.00263,-0.320844,2.97571
2902,-0.00262,-0.319257,2.97571
2903,-0.00261,-0.314496,2.97412
2904,-0.0026,-0.312909,2.97254
2905,-0.00259,-0.309735,2.97254
2906,-0.00258,-0.306561,2.97095
2907,-0.00257,-0.304974,2.97095
2908,-0.00256,-0.300213,2.97095
2909,-0.00255,-0.300213,2.96936
2910,-0.00254,-0.297039,2.96778
2911,-0.00253,-0.293865,2.96778
2912,-0.00252,-0.289104,2.96778
2913,-0.00251,-0.287516,2.96619
2914,-0.0025,-0.282755,2.96619
2915,-0.00249,-0.282755,2.96302
2916,-0.00248,-0.279581,2.96302
2917,-0.00247,-0.276407,2.96143
2918,-0.00246,-0.273233,2.95984
2919,-0.00245,-0.273233,2.95984
2920,-0.00244,-0.268472,2.95825
2921,-0.00243,-0.263711,2.95825
2922,-0.00242,-0.263711,2.95667
2923,-0.00241,-0.260537,2.95667
2924,-0.0024,-0.257363,2.95508
2925,-0.00239,-0.254189,2.95508
2926,-0.00238,-0.251014,2.95349
2927,-0.00237,-0.251014,2.95349
2928,-0.00236,-0.246253,2.95191
2929,-0.00235,-0.243079,2.94873
2930,-0.00234,-0.239905,2.94873
2931,-0.00233,-0.238318,2.94873
2932,-0.00232,-0.235144,2.94714
2933,-0.00231,-0.23197,2.94714
2934,-0.0023,-0.228796,2.94556
2935,-0.00229,-0.228796,2.94556
2936,-0.00228,-0.222448,2.94397
2937,-0.00227,-0.219273,2.94397
2938,-0.00226,-0.219273,2.94238
2939,-0.00225,-0.214512,2.94238
2940,-0.00224,-0.212925,2.93762
2941,-0.00223,-0.209751,2.93762
2942,-0.00222,-0.206577,2.93604
2943,-0.00221,-0.206577,2.93604
2944,-0.0022,-0.200229,2.93445
2945,-0.00219,-0.197055,2.93127
2946,-0.00218,-0.197055,2.93127
2947,-0.00217,-0.193881,2.92969
2948,-0.00216,-0.190707,2.9281
2949,-0.00215,-0.187533,2.92651
2950,-0.00214,-0.187533,2.92493
2951,-0.00213,-0.182771,2.92334
2952,-0.00212,-0.17801,2.92175
2953,-0.00211,-0.17801,2.92017
2954,-0.0021,-0.173249,2.92017
2955,-0.00209,-0.170075,2.9154
2956,-0.00208,-0.170075,2.91382
2957,-0.00207,-0.165314,2.91064
2958,-0.00206,-0.163727,2.90747
2959,-0.00205,-0.160553,2.90747
2960,-0.00204,-0.158966,2.90271
2961,-0.00203,-0.154205,2.89953
2962,-0.00202,-0.15103,2.89636
2963,-0.00201,-0.15103,2.8916
2964,-0.002,-0.146269,2.89001
2965,-0.00199,-0.143095,2.88366
2966,-0.00198,-0.141508,2.8789
2967,-0.00197,-0.138334,2.87414
2968,-0.00196,-0.13516,2.86779
2969,-0.00195,-0.131986,2.86144
2970,-0.00194,-0.128812,2.8551
2971,-0.00193,-0.127225,2.84716
2972,-0.00192,-0.124051,2.83764
2973,-0.00191,-0.120877,2.8297
2974,-0.0019,-0.11929,2.82018
2975,-0.00189,-0.116115,2.80907
2976,-0.00188,-0.114528,2.79479
2977,-0.00187,-0.109767,2.78209
2978,-0.00186,-0.106593,2.7694
2979,-0.00185,-0.105006,2.75194
2980,-0.00184,-0.101832,2.73448
2981,-0.00183,-0.100245,2.71702
2982,-0.00182,-0.0970709,2.69322
2983,-0.00181,-0.0938968,2.66941
2984,-0.0018,-0.0923098,2.64402
2985,-0.00179,-0.0875486,2.61228
2986,-0.00178,-0.0843745,2.58371
2987,-0.00177,-0.0827875,2.5488
2988,-0.00176,-0.0796134,2.51071
2989,-0.00175,-0.0764393,2.46944
2990,-0.00174,-0.0748523,2.42501
2991,-0.00173,-0.0716782,2.37581
2992,-0.00172,-0.0700911,2.32185
2993,-0.00171,-0.066917,2.26472
2994,-0.0017,-0.0637429,2.20441
2995,-0.00169,-0.0605689,2.13616
2996,-0.00168,-0.0589818,2.06316
2997,-0.00167,-0.0558077,1.98222
2998,-0.00166,-0.0526336,1.90128
2999,-0.00165,-0.0494595,1.80765
3000,-0.00164,-0.0478725,1.70766
3001,-0.00163,-0.0446984,1.60609
3002,-0.00162,-0.0399373,1.495
3003,-0.00161,-0.0383502,1.38232
3004,-0.0016,-0.0335891,1.26329
3005,-0.00159,-0.0335891,1.13791
