;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
6036,0.02872,-0.182881,2.86737
6037,0.02873,-0.179707,2.86737
6038,0.02874,-0.179707,2.86737
6039,0.02875,-0.176533,2.85067
6040,0.02876,-0.176533,2.88407
6041,0.02877,-0.173359,2.86737
6042,0.02878,-0.173359,2.86737
6043,0.02879,-0.171772,2.85067
6044,0.0288,-0.171772,2.88407
6045,0.02881,-0.170185,2.83396
6046,0.02882,-0.167011,2.86737
6047,0.02883,-0.167011,2.88407
6048,0.02884,-0.167011,2.86737
6049,0.02885,-0.165424,2.86737
6050,0.02886,-0.16225,2.86737
6051,0.02887,-0.16225,2.86737
6052,0.02888,-0.160663,2.86737
6053,0.02889,-0.160663,2.86737
6054,0.0289,-0.157489,2.88407
6055,0.02891,-0.157489,2.85067
6056,0.02892,-0.154315,2.86737
6057,0.02893,-0.154315,2.86737
6058,0.02894,-0.152727,2.86737
6059,0.02895,-0.15114,2.86737
6060,0.02896,-0.147966,2.86737
6061,0.02897,-0.147966,2.86737
6062,0.02898,-0.147966,2.86737
6063,0.02899,-0.144792,2.85067
6064,0.029,-0.144792,2.88407
6065,0.02901,-0.143205,2.86737
6066,0.02902,-0.143205,2.85067
6067,0.02903,-0.140031,2.85067
6068,0.02904,-0.140031,2.86737
6069,0.02905,-0.138444,2.85067
6070,0.02906,-0.138444,2.86737
6071,0.02907,-0.13527,2.86737
6072,0.02908,-0.13527,2.86737
6073,0.02909,-0.132096,2.86737
6074,0.0291,-0.130509,2.86737
6075,0.02911,-0.128922,2.88407
6076,0.02912,-0.128922,2.85067
6077,0.02913,-0.127335,2.85067
6078,0.02914,-0.125748,2.88407
6079,0.02915,-0.125748,2.86737
6080,0.02916,-0.124161,2.86737
6081,0.02917,-0.120987,2.88407
6082,0.02918,-0.122574,2.85067
6083,0.02919,-0.1194,2.85067
6084,0.0292,-0.120987,2.86737
6085,0.02921,-0.117812,2.86737
6086,0.02922,-0.114638,2.86737
6087,0.02923,-0.116225,2.85067
6088,0.02924,-0.111464,2.85067
6089,0.02925,-0.113051,2.85067
6090,0.02926,-0.106703,2.86737
6091,0.02927,-0.106703,2.85067
6092,0.02928,-0.105116,2.85067
6093,0.02929,-0.103529,2.86737
6094,0.0293,-0.101942,2.85067
6095,0.02931,-0.100355,2.85067
6096,0.02932,-0.100355,2.85067
6097,0.02933,-0.0987679,2.85067
6098,0.02934,-0.0955938,2.85067
6099,0.02935,-0.0955938,2.85067
6100,0.02936,-0.0955938,2.85067
6101,0.02937,-0.0908327,2.85067
6102,0.02938,-0.0908327,2.85067
6103,0.02939,-0.0892456,2.85067
6104,0.0294,-0.0892456,2.85067
6105,0.02941,-0.0860715,2.83396
6106,0.02942,-0.0844845,2.83396
6107,0.02943,-0.0828974,2.85067
6108,0.02944,-0.0828974,2.85067
6109,0.02945,-0.0797234,2.83396
6110,0.02946,-0.0797234,2.85067
6111,0.02947,-0.0797234,2.81726
6112,0.02948,-0.0781363,2.81726
6113,0.02949,-0.0749622,2.81726
6114,0.0295,-0.0749622,2.81726
6115,0.02951,-0.0733752,2.81726
6116,0.02952,-0.0717881,2.83396
6117,0.02953,-0.0717881,2.80056
6118,0.02954,-0.068614,2.81726
6119,0.02955,-0.068614,2.78385
6120,0.02956,-0.068614,2.80056
6121,0.02957,-0.067027,2.76715
6122,0.02958,-0.0638529,2.76715
6123,0.02959,-0.0606788,2.76715
6124,0.0296,-0.0622658,2.75044
6125,0.02961,-0.0606788,2.75044
6126,0.02962,-0.0575047,2.71704
6127,0.02963,-0.0575047,2.70033
6128,0.02964,-0.0559177,2.68363
6129,0.02965,-0.0559177,2.66693
6130,0.02966,-0.0527436,2.63352
6131,0.02967,-0.0527436,2.61681
6132,0.02968,-0.0511565,2.58341
6133,0.02969,-0.0479824,2.5333
6134,0.0297,-0.0479824,2.5333
6135,0.02971,-0.0463954,2.49989
6136,0.02972,-0.0448083,2.46648
6137,0.02973,-0.0448083,2.38296
6138,0.02974,-0.0400472,2.34956
6139,0.02975,-0.0384602,2.29944
6140,0.02976,-0.0384602,2.24933
6141,0.02977,-0.0368731,2.19922
6142,0.02978,-0.0368731,2.1157
6143,0.02979,-0.033699,2.04889
6144,0.0298,-0.033699,1.98207
6145,0.02981,-0.0305249,1.88185
6146,0.02982,-0.0289379,1.79833
6147,0.02983,-0.0289379,1.69811
6148,0.02984,-0.0273508,1.58118
6149,0.02985,-0.0257638,1.48096
6150,0.02986,-0.0241767,1.36404
6151,0.02987,-0.0225897,1.26381
6152,0.02988,-0.0225897,1.14689
6153,0.02989,-0.0178285,0.996553
6154,0.0299,-0.0162415,0.879627
6155,0.02991,-0.0146545,0.745998
6156,0.02992,-0.0146545,0.595664
6157,0.02993,-0.0130674,0.445331
6158,0.02994,-0.0114804,0.311701
6159,0.02995,-0.0114804,0.12796
6160,0.02996,-0.00830627,0.0110339
6161,0.02997,-0.00989331,-0.172707
6162,0.02998,-0.00671922,-0.323041
6163,0.02999,-0.00513218,-0.473374
6164,0.03,-0.00513218,-0.623708
6165,0.03001,-0.00354513,-0.774041
6166,0.03002,-0.000371037,-0.907671
6167,0.03003,-0.000371037,-1.0413
6168,0.03004,0.00121601,-1.17493
6169,0.03005,0.00756419,-1.27515
6170,0.03006,0.00756419,-1.37538
6171,0.03007,0.00915124,-1.509
6172,0.03008,0.00915124,-1.64263
6173,0.03009,0.00756419,-1.72615
6174,0.0301,0.0107383,-1.84308
6175,0.03011,0.0123253,-1.9266
6176,0.03012,0.0139124,-2.02682
6177,0.03013,0.0154994,-2.09364
6178,0.03014,0.0154994,-2.16045
6179,0.03015,0.0170865,-2.24397
6180,0.03016,0.0170865,-2.31078
6181,0.03017,0.0186735,-2.36089
6182,0.03018,0.0186735,-2.41101
6183,0.03019,0.0234347,-2.47782
6184,0.0302,0.0234347,-2.51123
6185,0.03021,0.0234347,-2.52793
6186,0.03022,0.0234347,-2.59475
6187,0.03023,0.0281958,-2.59475
6188,0.03024,0.0297828,-2.64486
6189,0.03025,0.0297828,-2.67827
6190,0.03026,0.0297828,-2.67827
6191,0.03027,0.0329569,-2.72838
6192,0.03028,0.034544,-2.74508
6193,0.03029,0.034544,-2.76178
6194,0.0303,0.036131,-2.77849
6195,0.03031,0.036131,-2.79519
6196,0.03032,0.0393051,-2.8286
6197,0.03033,0.0408922,-2.8119
6198,0.03034,0.0408922,-2.8453
6199,0.03035,0.0408922,-2.8453
6200,0.03036,0.0440663,-2.8453
6201,0.03037,0.0440663,-2.87871
6202,0.03038,0.0456533,-2.86201
6203,0.03039,0.0456533,-2.86201
6204,0.0304,0.0520015,-2.87871
6205,0.03041,0.0520015,-2.87871
6206,0.03042,0.0520015,-2.87871
6207,0.03043,0.0535885,-2.89541
6208,0.03044,0.0551756,-2.86201
6209,0.03045,0.0567626,-2.91212
6210,0.03046,0.0567626,-2.89541
6211,0.03047,0.0599367,-2.89541
6212,0.03048,0.0599367,-2.89541
6213,0.03049,0.0599367,-2.92882
6214,0.0305,0.0646979,-2.92882
6215,0.03051,0.0646979,-2.89541
6216,0.03052,0.0662849,-2.91212
6217,0.03053,0.0662849,-2.91212
6218,0.03054,0.0662849,-2.91212
6219,0.03055,0.069459,-2.91212
6220,0.03056,0.0726331,-2.91212
6221,0.03057,0.0726331,-2.91212
6222,0.03058,0.0742201,-2.92882
6223,0.03059,0.0758072,-2.91212
6224,0.0306,0.0773942,-2.91212
6225,0.03061,0.0789813,-2.91212
6226,0.03062,0.0789813,-2.94552
6227,0.03063,0.0789813,-2.92882
6228,0.03064,0.0821554,-2.92882
6229,0.03065,0.0853295,-2.94552
6230,0.03066,0.0837424,-2.91212
6231,0.03067,0.0869165,-2.94552
6232,0.03068,0.0885036,-2.91212
6233,0.03069,0.0885036,-2.94552
6234,0.0307,0.0885036,-2.92882
6235,0.03071,0.0916777,-2.92882
6236,0.03072,0.0948517,-2.92882
6237,0.03073,0.0964388,-2.91212
6238,0.03074,0.0980258,-2.94552
6239,0.03075,0.0980258,-2.92882
6240,0.03076,0.0980258,-2.92882
6241,0.03077,0.1012,-2.92882
6242,0.03078,0.102787,-2.92882
6243,0.03079,0.104374,-2.92882
6244,0.0308,0.104374,-2.92882
6245,0.03081,0.105961,-2.92882
6246,0.03082,0.105961,-2.92882
6247,0.03083,0.109135,-2.92882
6248,0.03084,0.110722,-2.92882
6249,0.03085,0.110722,-2.92882
6250,0.03086,0.110722,-2.92882
6251,0.03087,0.113896,-2.92882
6252,0.03088,0.115483,-2.92882
6253,0.03089,0.115483,-2.92882
6254,0.0309,0.115483,-2.92882
6255,0.03091,0.120244,-2.92882
6256,0.03092,0.121832,-2.92882
6257,0.03093,0.123419,-2.94552
6258,0.03094,0.123419,-2.91212
6259,0.03095,0.125006,-2.92882
6260,0.03096,0.126593,-2.92882
6261,0.03097,0.12818,-2.92882
6262,0.03098,0.12818,-2.94552
6263,0.03099,0.131354,-2.91212
6264,0.031,0.131354,-2.94552
6265,0.03101,0.132941,-2.92882
6266,0.03102,0.134528,-2.92882
6267,0.03103,0.136115,-2.94552
6268,0.03104,0.136115,-2.91212
6269,0.03105,0.137702,-2.94552
6270,0.03106,0.140876,-2.92882
6271,0.03107,0.142463,-2.92882
6272,0.03108,0.145637,-2.92882
6273,0.03109,0.145637,-2.92882
6274,0.0311,0.145637,-2.92882
6275,0.03111,0.147224,-2.92882
6276,0.03112,0.148811,-2.92882
6277,0.03113,0.151985,-2.92882
6278,0.03114,0.151985,-2.92882
6279,0.03115,0.151985,-2.92882
6280,0.03116,0.153572,-2.92882
6281,0.03117,0.15516,-2.92882
6282,0.03118,0.156747,-2.92882
6283,0.03119,0.159921,-2.92882
6284,0.0312,0.159921,-2.92882
6285,0.03121,0.159921,-2.92882
6286,0.03122,0.158334,-2.92882
6287,0.03123,0.156747,-2.92882
6288,0.03124,0.156747,-2.91212
6289,0.03125,0.15516,-2.94552
6290,0.03126,0.151985,-2.92882
6291,0.03127,0.151985,-2.92882
6292,0.03128,0.150398,-2.92882
6293,0.03129,0.150398,-2.92882
6294,0.0313,0.150398,-2.92882
6295,0.03131,0.147224,-2.92882
6296,0.03132,0.145637,-2.92882
6297,0.03133,0.14405,-2.92882
6298,0.03134,0.14405,-2.92882
6299,0.03135,0.142463,-2.92882
6300,0.03136,0.140876,-2.92882
6301,0.03137,0.137702,-2.92882
6302,0.03138,0.136115,-2.92882
6303,0.03139,0.136115,-2.92882
6304,0.0314,0.134528,-2.92882
6305,0.03141,0.132941,-2.92882
6306,0.03142,0.131354,-2.94552
6307,0.03143,0.129767,-2.91212
6308,0.03144,0.129767,-2.92882
6309,0.03145,0.12818,-2.92882
6310,0.03146,0.126593,-2.92882
6311,0.03147,0.125006,-2.92882
6312,0.03148,0.125006,-2.92882
6313,0.03149,0.123419,-2.92882
6314,0.0315,0.121832,-2.92882
6315,0.03151,0.118657,-2.92882
6316,0.03152,0.118657,-2.92882
6317,0.03153,0.115483,-2.92882
6318,0.03154,0.113896,-2.92882
6319,0.03155,0.113896,-2.92882
6320,0.03156,0.112309,-2.92882
6321,0.03157,0.109135,-2.92882
6322,0.03158,0.109135,-2.92882
6323,0.03159,0.107548,-2.92882
6324,0.0316,0.107548,-2.92882
6325,0.03161,0.105961,-2.92882
6326,0.03162,0.104374,-2.92882
6327,0.03163,0.1012,-2.92882
6328,0.03164,0.1012,-2.92882
6329,0.03165,0.1012,-2.92882
6330,0.03166,0.0996129,-2.92882
6331,0.03167,0.0980258,-2.92882
6332,0.03168,0.0948517,-2.94552
6333,0.03169,0.0948517,-2.91212
6334,0.0317,0.0916777,-2.94552
6335,0.03171,0.0900906,-2.92882
6336,0.03172,0.0885036,-2.94552
6337,0.03173,0.0869165,-2.91212
6338,0.03174,0.0869165,-2.92882
6339,0.03175,0.0853295,-2.92882
6340,0.03176,0.0821554,-2.91212
6341,0.03177,0.0821554,-2.91212
6342,0.03178,0.0805683,-2.91212
6343,0.03179,0.0805683,-2.91212
6344,0.0318,0.0789813,-2.92882
6345,0.03181,0.0758072,-2.91212
6346,0.03182,0.0758072,-2.91212
6347,0.03183,0.0742201,-2.91212
6348,0.03184,0.0726331,-2.91212
6349,0.03185,0.0726331,-2.91212
6350,0.03186,0.067872,-2.91212
6351,0.03187,0.067872,-2.91212
6352,0.03188,0.0662849,-2.91212
6353,0.03189,0.0646979,-2.91212
6354,0.0319,0.0631108,-2.91212
6355,0.03191,0.0631108,-2.91212
6356,0.03192,0.0615238,-2.91212
6357,0.03193,0.0583497,-2.91212
6358,0.03194,0.0583497,-2.89541
6359,0.03195,0.0583497,-2.89541
6360,0.03196,0.0551756,-2.91212
6361,0.03197,0.0567626,-2.87871
6362,0.03198,0.0535885,-2.91212
6363,0.03199,0.0520015,-2.87871
6364,0.032,0.0472404,-2.87871
6365,0.03201,0.0504144,-2.87871
6366,0.03202,0.0472404,-2.87871
6367,0.03203,0.0456533,-2.86201
6368,0.03204,0.0440663,-2.86201
6369,0.03205,0.0408922,-2.86201
6370,0.03206,0.0408922,-2.86201
6371,0.03207,0.0393051,-2.8286
6372,0.03208,0.0393051,-2.8119
6373,0.03209,0.0377181,-2.8119
6374,0.0321,0.036131,-2.79519
6375,0.03211,0.034544,-2.79519
6376,0.03212,0.0313699,-2.77849
6377,0.03213,0.0313699,-2.76178
6378,0.03214,0.0297828,-2.74508
6379,0.03215,0.0281958,-2.69497
6380,0.03216,0.0281958,-2.66156
6381,0.03217,0.0234347,-2.66156
6382,0.03218,0.0218476,-2.62815
6383,0.03219,0.0202606,-2.59475
6384,0.0322,0.0202606,-2.56134
6385,0.03221,0.0186735,-2.52793
6386,0.03222,0.0170865,-2.47782
6387,0.03223,0.0139124,-2.42771
6388,0.03224,0.0154994,-2.3776
6389,0.03225,0.0107383,-2.32749
6390,0.03226,0.0107383,-2.27738
6391,0.03227,0.0107383,-2.19386
6392,0.03228,0.00915124,-2.12704
6393,0.03229,0.00597715,-2.06023
6394,0.0323,0.00597715,-1.96001
6395,0.03231,0.0043901,-1.87649
6396,0.03232,0.00121601,-1.79297
6397,0.03233,-0.000371037,-1.67604
6398,0.03234,-0.00195808,-1.57582
6399,0.03235,-0.00354513,-1.4756
6400,0.03236,-0.00354513,-1.34197
6401,0.03237,-0.00513218,-1.20834
6402,0.03238,-0.00671922,-1.09141
6403,0.03239,-0.00989331,-0.957782
6404,0.0324,-0.00989331,-0.824152
6405,0.03241,-0.00989331,-0.673819
6406,0.03242,-0.0146545,-0.556893
6407,0.03243,-0.0146545,-0.373152
6408,0.03244,-0.0162415,-0.239522
6409,0.03245,-0.0162415,-0.0891884
6410,0.03246,-0.0178285,0.0945525
6411,0.03247,-0.0225897,0.244886
6412,0.03248,-0.0225897,0.378516
6413,0.03249,-0.0241767,0.528849
6414,0.0325,-0.0257638,0.662479
6415,0.03251,-0.0273508,0.812813
6416,0.03252,-0.0273508,0.963146
6417,0.03253,-0.0289379,1.08007
6418,0.03254,-0.032112,1.2137
6419,0.03255,-0.032112,1.31392
6420,0.03256,-0.033699,1.44755
6421,0.03257,-0.0352861,1.54778
6422,0.03258,-0.0352861,1.648
6423,0.03259,-0.0384602,1.76492
6424,0.0326,-0.0384602,1.84844
6425,0.03261,-0.0384602,1.93196
6426,0.03262,-0.0416342,2.01548
6427,0.03263,-0.0416342,2.0823
6428,0.03264,-0.0448083,2.14911
6429,0.03265,-0.0448083,2.23263
6430,0.03266,-0.0479824,2.28274
6431,0.03267,-0.0495695,2.33285
6432,0.03268,-0.0495695,2.38296
6433,0.03269,-0.0511565,2.43307
6434,0.0327,-0.0511565,2.46648
6435,0.03271,-0.0543306,2.51659
6436,0.03272,-0.0543306,2.55
6437,0.03273,-0.0543306,2.5667
6438,0.03274,-0.0575047,2.63352
6439,0.03275,-0.0590918,2.63352
6440,0.03276,-0.067027,2.68363
6441,0.03277,-0.0702011,2.68363
6442,0.03278,-0.0717881,2.70033
6443,0.03279,-0.0749622,2.71704
6444,0.0328,-0.0765493,2.73374
6445,0.03281,-0.0797234,2.75044
6446,0.03282,-0.0797234,2.76715
6447,0.03283,-0.0813104,2.76715
6448,0.03284,-0.0813104,2.78385
6449,0.03285,-0.0844845,2.78385
6450,0.03286,-0.0860715,2.78385
6451,0.03287,-0.0860715,2.81726
6452,0.03288,-0.0860715,2.80056
6453,0.03289,-0.0924197,2.80056
6454,0.0329,-0.0924197,2.81726
6455,0.03291,-0.0955938,2.81726
6456,0.03292,-0.0971809,2.83396
6457,0.03293,-0.0971809,2.83396
6458,0.03294,-0.0955938,2.83396
6459,0.03295,-0.100355,2.83396
6460,0.03296,-0.100355,2.83396
6461,0.03297,-0.101942,2.83396
6462,0.03298,-0.101942,2.83396
6463,0.03299,-0.105116,2.83396
6464,0.033,-0.105116,2.86737
6465,0.03301,-0.105116,2.85067
6466,0.03302,-0.106703,2.85067
6467,0.03303,-0.106703,2.85067
6468,0.03304,-0.111464,2.85067
6469,0.03305,-0.113051,2.85067
6470,0.03306,-0.114638,2.85067
6471,0.03307,-0.114638,2.85067
6472,0.03308,-0.116225,2.85067
6473,0.03309,-0.117812,2.85067
6474,0.0331,-0.116225,2.88407
6475,0.03311,-0.120987,2.85067
6476,0.03312,-0.120987,2.85067
6477,0.03313,-0.120987,2.85067
6478,0.03314,-0.124161,2.85067
6479,0.03315,-0.124161,2.85067
6480,0.03316,-0.125748,2.85067
6481,0.03317,-0.127335,2.85067
6482,0.03318,-0.127335,2.85067
6483,0.03319,-0.130509,2.85067
6484,0.0332,-0.130509,2.85067
6485,0.03321,-0.132096,2.85067
6486,0.03322,-0.132096,2.86737
6487,0.03323,-0.136857,2.85067
6488,0.03324,-0.138444,2.85067
6489,0.03325,-0.140031,2.88407
6490,0.03326,-0.140031,2.85067
6491,0.03327,-0.140031,2.85067
6492,0.03328,-0.143205,2.85067
6493,0.03329,-0.143205,2.88407
6494,0.0333,-0.143205,2.85067
6495,0.03331,-0.146379,2.85067
6496,0.03332,-0.144792,2.85067
6497,0.03333,-0.147966,2.85067
6498,0.03334,-0.146379,2.85067
6499,0.03335,-0.149553,2.85067
6500,0.03336,-0.147966,2.85067
6501,0.03337,-0.15114,2.86737
6502,0.03338,-0.152727,2.86737
6503,0.03339,-0.154315,2.86737
6504,0.0334,-0.152727,2.86737
6505,0.03341,-0.157489,2.86737
6506,0.03342,-0.157489,2.86737
6507,0.03343,-0.157489,2.86737
6508,0.03344,-0.160663,2.86737
6509,0.03345,-0.160663,2.86737
6510,0.03346,-0.160663,2.86737
6511,0.03347,-0.163837,2.86737
6512,0.03348,-0.163837,2.86737
6513,0.03349,-0.167011,2.86737
6514,0.0335,-0.168598,2.85067
6515,0.03351,-0.168598,2.88407
6516,0.03352,-0.170185,2.86737
6517,0.03353,-0.171772,2.86737
6518,0.03354,-0.173359,2.86737
6519,0.03355,-0.174946,2.86737
6520,0.03356,-0.176533,2.88407
6521,0.03357,-0.181294,2.85067
6522,0.03358,-0.179707,2.86737
6523,0.03359,-0.182881,2.85067
6524,0.0336,-0.186055,2.88407
6525,0.03361,-0.186055,2.86737
6526,0.03362,-0.186055,2.86737
6527,0.03363,-0.18923,2.88407
6528,0.03364,-0.190817,2.85067
6529,0.03365,-0.192404,2.86737
6530,0.03366,-0.193991,2.86737
6531,0.03367,-0.193991,2.86737
6532,0.03368,-0.193991,2.86737
6533,0.03369,-0.197165,2.86737
6534,0.0337,-0.198752,2.86737
6535,0.03371,-0.198752,2.86737
6536,0.03372,-0.197165,2.86737
6537,0.03373,-0.197165,2.86737
6538,0.03374,-0.195578,2.86737
6539,0.03375,-0.192404,2.86737
6540,0.03376,-0.193991,2.86737
6541,0.03377,-0.190817,2.86737
6542,0.03378,-0.190817,2.86737
6543,0.03379,-0.187642,2.88407
6544,0.0338,-0.186055,2.85067
6545,0.03381,-0.186055,2.86737
6546,0.03382,-0.184468,2.88407
6547,0.03383,-0.182881,2.85067
6548,0.03384,-0.181294,2.86737
6549,0.03385,-0.179707,2.86737
6550,0.03386,-0.176533,2.86737
6551,0.03387,-0.176533,2.88407
6552,0.03388,-0.173359,2.85067
6553,0.03389,-0.173359,2.86737
6554,0.0339,-0.171772,2.86737
6555,0.03391,-0.170185,2.88407
6556,0.03392,-0.170185,2.85067
6557,0.03393,-0.167011,2.86737
6558,0.03394,-0.167011,2.85067
6559,0.03395,-0.165424,2.85067
6560,0.03396,-0.163837,2.88407
6561,0.03397,-0.163837,2.86737
6562,0.03398,-0.160663,2.86737
6563,0.03399,-0.160663,2.85067
6564,0.034,-0.160663,2.88407
6565,0.03401,-0.159076,2.86737
6566,0.03402,-0.154315,2.85067
6567,0.03403,-0.154315,2.88407
6568,0.03404,-0.154315,2.86737
6569,0.03405,-0.15114,2.85067
6570,0.03406,-0.15114,2.88407
6571,0.03407,-0.149553,2.86737
6572,0.03408,-0.149553,2.86737
6573,0.03409,-0.146379,2.85067
6574,0.0341,-0.146379,2.86737
6575,0.03411,-0.146379,2.88407
6576,0.03412,-0.144792,2.85067
6577,0.03413,-0.141618,2.88407
6578,0.03414,-0.141618,2.85067
6579,0.03415,-0.140031,2.86737
6580,0.03416,-0.140031,2.85067
6581,0.03417,-0.138444,2.86737
6582,0.03418,-0.13527,2.88407
6583,0.03419,-0.13527,2.86737
6584,0.0342,-0.132096,2.88407
6585,0.03421,-0.130509,2.85067
6586,0.03422,-0.130509,2.86737
6587,0.03423,-0.127335,2.85067
6588,0.03424,-0.127335,2.85067
6589,0.03425,-0.125748,2.85067
6590,0.03426,-0.122574,2.85067
6591,0.03427,-0.120987,2.85067
6592,0.03428,-0.120987,2.85067
6593,0.03429,-0.117812,2.86737
6594,0.0343,-0.117812,2.85067
6595,0.03431,-0.116225,2.85067
6596,0.03432,-0.113051,2.85067
6597,0.03433,-0.113051,2.85067
6598,0.03434,-0.111464,2.85067
6599,0.03435,-0.111464,2.85067
6600,0.03436,-0.106703,2.85067
6601,0.03437,-0.106703,2.85067
6602,0.03438,-0.105116,2.85067
6603,0.03439,-0.103529,2.85067
6604,0.0344,-0.101942,2.85067
6605,0.03441,-0.101942,2.85067
6606,0.03442,-0.0987679,2.86737
6607,0.03443,-0.100355,2.83396
6608,0.03444,-0.0955938,2.83396
6609,0.03445,-0.0971809,2.83396
6610,0.03446,-0.0955938,2.83396
6611,0.03447,-0.0924197,2.83396
6612,0.03448,-0.0924197,2.85067
6613,0.03449,-0.0892456,2.81726
6614,0.0345,-0.0892456,2.81726
6615,0.03451,-0.0860715,2.81726
6616,0.03452,-0.0844845,2.83396
6617,0.03453,-0.0828974,2.80056
6618,0.03454,-0.0813104,2.80056
6619,0.03455,-0.0813104,2.80056
6620,0.03456,-0.0797234,2.80056
6621,0.03457,-0.0781363,2.76715
6622,0.03458,-0.0765493,2.76715
6623,0.03459,-0.0765493,2.76715
6624,0.0346,-0.0749622,2.75044
6625,0.03461,-0.0717881,2.75044
6626,0.03462,-0.0717881,2.71704
6627,0.03463,-0.0702011,2.71704
6628,0.03464,-0.0702011,2.70033
6629,0.03465,-0.067027,2.66693
6630,0.03466,-0.067027,2.61681
6631,0.03467,-0.0638529,2.61681
6632,0.03468,-0.0622658,2.5667
6633,0.03469,-0.0606788,2.5667
6634,0.0347,-0.0590918,2.5333
6635,0.03471,-0.0575047,2.49989
6636,0.03472,-0.0559177,2.46648
6637,0.03473,-0.0559177,2.38296
6638,0.03474,-0.0527436,2.34956
6639,0.03475,-0.0527436,2.29944
6640,0.03476,-0.0511565,2.24933
6641,0.03477,-0.0495695,2.19922
6642,0.03478,-0.0479824,2.1157
6643,0.03479,-0.0479824,2.04889
6644,0.0348,-0.0463954,1.98207
6645,0.03481,-0.0416342,1.88185
6646,0.03482,-0.0400472,1.81504
6647,0.03483,-0.0400472,1.69811
6648,0.03484,-0.0400472,1.58118
6649,0.03485,-0.0368731,1.49767
6650,0.03486,-0.0368731,1.36404
6651,0.03487,-0.033699,1.28052
6652,0.03488,-0.032112,1.13018
6653,0.03489,-0.032112,1.01326
6654,0.0349,-0.0289379,0.879627
6655,0.03491,-0.0289379,0.745998
6656,0.03492,-0.0273508,0.595664
6657,0.03493,-0.0257638,0.445331
6658,0.03494,-0.0257638,0.294997
6659,0.03495,-0.0225897,0.144664
6660,0.03496,-0.0225897,0.0110339
6661,0.03497,-0.0225897,-0.172707
6662,0.03498,-0.0225897,-0.339744
6663,0.03499,-0.0178285,-0.473374
6664,0.035,-0.0178285,-0.623708
6665,0.03501,-0.0178285,-0.774041
6666,0.03502,-0.0162415,-0.907671
6667,0.03503,-0.0114804,-0.991189
6668,0.03504,-0.0130674,-1.14152
6669,0.03505,-0.00989331,-1.29186
6670,0.03506,-0.00989331,-1.40878
6671,0.03507,-0.00989331,-1.52571
6672,0.03508,-0.00989331,-1.62593
6673,0.03509,-0.00671922,-1.75956
6674,0.0351,-0.00513218,-1.82638
6675,0.03511,-0.00671922,-1.9266
6676,0.03512,-0.00354513,-2.02682
6677,0.03513,-0.00195808,-2.09364
6678,0.03514,-0.00195808,-2.16045
6679,0.03515,-0.00195808,-2.24397
6680,0.03516,0.00121601,-2.31078
6681,0.03517,0.0043901,-2.36089
6682,0.03518,0.0043901,-2.41101
6683,0.03519,0.00597715,-2.47782
6684,0.0352,0.00597715,-2.51123
6685,0.03521,0.00915124,-2.54464
6686,0.03522,0.00915124,-2.59475
6687,0.03523,0.00915124,-2.62815
6688,0.03524,0.0139124,-2.62815
6689,0.03525,0.0139124,-2.66156
6690,0.03526,0.0139124,-2.69497
6691,0.03527,0.0170865,-2.74508
6692,0.03528,0.0202606,-2.74508
6693,0.03529,0.0202606,-2.76178
6694,0.0353,0.0218476,-2.77849
6695,0.03531,0.0234347,-2.79519
6696,0.03532,0.0266088,-2.8286
6697,0.03533,0.0266088,-2.8286
6698,0.03534,0.0297828,-2.8286
6699,0.03535,0.0329569,-2.86201
6700,0.03536,0.0329569,-2.8453
6701,0.03537,0.034544,-2.86201
6702,0.03538,0.036131,-2.86201
6703,0.03539,0.0393051,-2.89541
6704,0.0354,0.0408922,-2.87871
6705,0.03541,0.0424792,-2.87871
6706,0.03542,0.0440663,-2.87871
6707,0.03543,0.0456533,-2.89541
6708,0.03544,0.0440663,-2.89541
6709,0.03545,0.0472404,-2.89541
6710,0.03546,0.0504144,-2.89541
6711,0.03547,0.0520015,-2.89541
6712,0.03548,0.0520015,-2.89541
6713,0.03549,0.0535885,-2.91212
6714,0.0355,0.0551756,-2.91212
6715,0.03551,0.0551756,-2.91212
6716,0.03552,0.0567626,-2.91212
6717,0.03553,0.0567626,-2.91212
6718,0.03554,0.0599367,-2.91212
6719,0.03555,0.0615238,-2.91212
6720,0.03556,0.0631108,-2.91212
6721,0.03557,0.0615238,-2.91212
6722,0.03558,0.0646979,-2.91212
6723,0.03559,0.0646979,-2.91212
6724,0.0356,0.0646979,-2.92882
6725,0.03561,0.0662849,-2.92882
6726,0.03562,0.067872,-2.94552
6727,0.03563,0.067872,-2.91212
6728,0.03564,0.069459,-2.91212
6729,0.03565,0.0726331,-2.92882
6730,0.03566,0.069459,-2.91212
6731,0.03567,0.0742201,-2.94552
6732,0.03568,0.0758072,-2.92882
6733,0.03569,0.0758072,-2.92882
6734,0.0357,0.0758072,-2.92882
6735,0.03571,0.0789813,-2.92882
6736,0.03572,0.0805683,-2.92882
6737,0.03573,0.0805683,-2.91212
6738,0.03574,0.0821554,-2.94552
6739,0.03575,0.0837424,-2.92882
6740,0.03576,0.0837424,-2.92882
6741,0.03577,0.0869165,-2.92882
6742,0.03578,0.0885036,-2.92882
6743,0.03579,0.0900906,-2.92882
6744,0.0358,0.0900906,-2.94552
